sqlID,nodeID,SQL Node,Child Node,Child NodeID
2,386,"WholeStageCodegen (302)","HashAggregate",388
2,386,"WholeStageCodegen (302)","HashAggregate",389
2,386,"WholeStageCodegen (302)","Sort",390
2,392,"WholeStageCodegen (300)","Project",393
2,392,"WholeStageCodegen (300)","SortMergeJoin",394
2,395,"WholeStageCodegen (298)","Sort",396
2,399,"WholeStageCodegen (289)","Project",400
2,399,"WholeStageCodegen (289)","SortMergeJoin",401
2,402,"WholeStageCodegen (287)","Sort",403
2,406,"WholeStageCodegen (216)","Project",407
2,406,"WholeStageCodegen (216)","SortMergeJoin",408
2,409,"WholeStageCodegen (214)","Sort",410
2,412,"WholeStageCodegen (215)","Sort",413
2,415,"WholeStageCodegen (288)","Sort",416
2,418,"WholeStageCodegen (299)","Sort",419
